"Date","Time","Open","High","Low","Close","Vol","OI"
06/08/2001,16:00,17.09,20.40,16.78,19.45,1700200,0
06/15/2001,16:00,19.55,21.00,18.09,20.35,1719600,0
06/22/2001,16:00,20.50,21.19,19.37,20.49,1675300,0
06/29/2001,16:00,20.40,22.00,19.80,21.66,1660600,0
07/06/2001,16:00,20.91,21.80,20.50,21.45,511300,0
07/13/2001,16:00,21.35,21.50,18.04,20.10,938200,0
07/20/2001,16:00,19.95,19.98,17.66,17.94,545900,0
07/27/2001,16:00,17.94,17.99,14.40,14.98,965600,0
08/03/2001,16:00,14.87,15.15,13.91,14.45,609800,0
08/10/2001,16:00,14.44,14.45,13.05,13.25,849400,0
08/17/2001,16:00,13.01,13.18,11.62,12.00,902800,0
08/24/2001,16:00,12.10,13.36,12.04,12.85,732500,0
08/31/2001,16:00,12.83,12.84,11.93,12.18,736500,0
09/07/2001,16:00,12.16,13.40,11.16,11.48,493500,0
09/14/2001,16:00,11.55,11.55,10.24,10.45,242000,0
09/21/2001,16:00,10.18,10.20,7.55,8.21,1208400,0
09/28/2001,16:00,8.10,10.48,7.70,10.45,1723400,0
10/05/2001,16:00,10.15,11.89,8.91,11.35,1453900,0
10/12/2001,16:00,11.10,11.50,9.52,10.71,1044400,0
10/19/2001,16:00,10.86,12.90,10.50,11.28,670000,0
10/26/2001,16:00,11.45,11.91,9.75,9.81,884900,0
11/02/2001,16:00,9.95,10.07,8.24,8.75,1898100,0
11/09/2001,16:00,8.95,9.71,8.65,9.14,2205800,0
11/16/2001,16:00,9.25,9.30,8.41,8.50,1061500,0
11/23/2001,16:00,8.70,11.50,8.50,11.10,1583400,0
11/30/2001,16:00,11.36,12.88,11.12,12.83,3894700,0
12/07/2001,16:00,12.78,13.76,11.60,13.48,2629700,0
12/14/2001,16:00,13.38,13.38,11.79,12.30,1077100,0
12/21/2001,16:00,12.28,16.95,12.17,15.95,3607800,0
12/28/2001,16:00,15.85,19.09,15.85,17.78,2652800,0
