"Date","Time","Open","High","Low","Close","Vol","OI"
04/14/2000,16:00,24.00,24.63,15.50,16.50,1015700,0
04/21/2000,16:00,16.38,24.25,15.50,22.25,394100,0
04/28/2000,16:00,22.06,24.75,21.00,24.25,280500,0
05/05/2000,16:00,24.63,25.25,20.00,24.00,420300,0
05/12/2000,16:00,22.53,25.25,22.00,25.00,122600,0
05/19/2000,16:00,23.94,26.75,23.50,23.50,108400,0
05/26/2000,16:00,23.50,24.31,21.06,21.88,337700,0
06/02/2000,16:00,22.13,26.38,21.63,26.19,124900,0
06/09/2000,16:00,25.75,28.56,24.50,27.75,177800,0
06/16/2000,16:00,28.00,28.00,25.50,26.25,154500,0
06/23/2000,16:00,26.81,28.00,26.13,27.00,243900,0
06/30/2000,16:00,28.00,31.75,26.31,28.69,808100,0
07/07/2000,16:00,29.34,30.13,28.06,29.00,166800,0
07/14/2000,16:00,28.69,31.38,28.25,29.94,375400,0
07/21/2000,16:00,30.00,30.00,27.25,28.50,167200,0
07/28/2000,16:00,28.06,29.13,25.75,27.28,131400,0
08/04/2000,16:00,26.94,34.13,26.91,32.88,381000,0
08/11/2000,16:00,32.94,32.94,30.00,30.94,134500,0
08/18/2000,16:00,30.00,32.88,30.00,32.13,95700,0
08/25/2000,16:00,32.06,33.50,31.00,33.13,190900,0
09/01/2000,16:00,33.25,33.25,29.39,31.00,162000,0
09/08/2000,16:00,32.00,32.00,29.00,30.94,115000,0
09/15/2000,16:00,30.94,30.94,28.31,30.00,231100,0
09/22/2000,16:00,30.06,30.50,22.00,22.94,1425800,0
09/29/2000,16:00,23.81,24.00,18.50,20.81,1120900,0
10/06/2000,16:00,21.13,21.13,18.50,18.50,192400,0
10/13/2000,16:00,18.25,19.50,4.25,6.72,3492700,0
10/20/2000,16:00,7.19,7.81,5.50,6.44,1674000,0
10/27/2000,16:00,7.06,9.31,6.77,8.88,1576300,0
11/03/2000,16:00,9.28,9.50,8.75,9.16,829500,0
11/10/2000,16:00,9.50,9.50,8.00,9.38,263300,0
11/17/2000,16:00,9.13,11.88,8.25,11.25,608200,0
11/24/2000,16:00,11.13,11.25,9.00,10.00,294300,0
12/01/2000,16:00,9.94,11.00,8.00,8.94,406600,0
12/08/2000,16:00,8.75,10.00,8.00,8.69,248500,0
12/15/2000,16:00,9.13,9.69,8.25,9.47,468400,0
12/22/2000,16:00,9.03,10.00,5.63,6.50,933700,0
12/29/2000,16:00,6.56,6.69,4.25,6.63,1975800,0
01/05/2001,16:00,6.63,8.88,6.63,7.25,302600,0
01/12/2001,16:00,7.63,7.63,6.31,7.16,715900,0
01/19/2001,16:00,7.00,7.63,6.75,6.81,166400,0
01/26/2001,16:00,7.06,7.81,6.75,6.94,240000,0
02/02/2001,16:00,7.25,7.63,6.31,7.13,442600,0
02/09/2001,16:00,7.25,7.63,7.00,7.25,175100,0
02/16/2001,16:00,7.19,7.22,5.53,6.81,363700,0
02/23/2001,16:00,6.88,6.88,6.03,6.63,62800,0
03/02/2001,16:00,6.16,6.72,6.00,6.13,114900,0
03/09/2001,16:00,6.19,6.38,5.81,6.13,150000,0
03/16/2001,16:00,6.13,6.66,5.69,6.22,198300,0
03/23/2001,16:00,6.13,6.38,5.81,6.09,207800,0
03/30/2001,16:00,6.06,6.28,5.94,6.19,190900,0
04/06/2001,16:00,6.13,6.50,6.00,6.47,264600,0
04/13/2001,16:00,6.06,6.70,6.00,6.10,144300,0
04/20/2001,16:00,6.24,8.00,6.05,7.15,121100,0
04/27/2001,16:00,7.15,7.16,6.12,6.76,131900,0
05/04/2001,16:00,6.41,6.42,4.25,4.30,994600,0
05/11/2001,16:00,4.60,4.75,4.00,4.28,515400,0
05/18/2001,16:00,4.29,4.29,3.50,3.50,471700,0
05/25/2001,16:00,3.60,4.40,3.00,3.77,416600,0
06/01/2001,16:00,3.90,3.98,3.71,3.92,240700,0
06/08/2001,16:00,3.80,4.55,3.80,4.52,221700,0
06/15/2001,16:00,4.61,5.50,4.48,4.87,220000,0
06/22/2001,16:00,4.75,5.10,4.60,4.93,94300,0
06/29/2001,16:00,4.61,6.50,4.37,6.45,420400,0
07/06/2001,16:00,6.05,6.59,5.25,5.61,135100,0
07/13/2001,16:00,5.62,5.80,4.72,4.85,96100,0
07/20/2001,16:00,4.96,4.96,4.20,4.46,89000,0
07/27/2001,16:00,4.50,4.70,4.00,4.53,85700,0
08/03/2001,16:00,4.50,4.97,3.50,4.00,165600,0
08/10/2001,16:00,4.20,4.95,4.00,4.05,168800,0
08/17/2001,16:00,4.01,5.00,4.00,4.27,194200,0
08/24/2001,16:00,4.47,4.85,4.11,4.11,33400,0
08/31/2001,16:00,4.32,4.55,4.10,4.35,69000,0
09/07/2001,16:00,4.35,4.44,4.10,4.10,35700,0
09/14/2001,16:00,4.11,4.11,4.00,4.10,10500,0
09/21/2001,16:00,4.10,4.13,3.03,3.50,134600,0
09/28/2001,16:00,3.61,4.04,3.51,3.59,122200,0
10/05/2001,16:00,3.54,3.86,3.30,3.51,113500,0
10/12/2001,16:00,3.51,3.60,3.10,3.40,58600,0
10/19/2001,16:00,3.60,5.05,3.48,4.10,376600,0
10/26/2001,16:00,4.18,4.47,3.82,4.16,188000,0
11/02/2001,16:00,4.35,4.50,3.60,3.69,112900,0
11/09/2001,16:00,3.95,4.08,3.50,3.62,187100,0
11/16/2001,16:00,3.52,3.78,3.45,3.77,156000,0
11/23/2001,16:00,3.75,3.75,3.50,3.73,173600,0
11/30/2001,16:00,3.65,4.08,3.60,3.79,264500,0
12/07/2001,16:00,3.65,4.07,3.57,3.70,227700,0
12/14/2001,16:00,3.75,3.78,3.45,3.46,310800,0
12/21/2001,16:00,3.50,3.55,3.25,3.36,453200,0
12/28/2001,16:00,3.40,3.85,3.31,3.81,1121100,0
01/04/2002,16:00,3.80,4.99,3.78,4.84,467600,0
01/11/2002,16:00,4.95,6.10,4.57,5.90,356200,0
01/18/2002,16:00,5.98,5.98,4.96,5.50,307300,0
01/25/2002,16:00,5.50,5.60,5.00,5.20,115400,0
02/01/2002,16:00,5.17,5.65,5.00,5.34,167800,0
02/08/2002,16:00,5.15,5.50,4.11,4.65,354200,0
02/15/2002,16:00,4.66,5.14,4.40,4.77,106200,0
02/22/2002,16:00,4.80,5.05,4.50,4.88,54200,0
03/01/2002,16:00,4.65,4.79,4.14,4.30,55500,0
03/08/2002,16:00,4.25,4.25,3.68,3.99,80800,0
03/15/2002,16:00,4.15,4.45,3.81,4.37,76400,0
03/22/2002,16:00,4.47,4.48,3.70,4.30,113300,0
03/29/2002,16:00,4.40,4.77,4.30,4.57,143500,0
04/05/2002,16:00,4.57,4.82,4.30,4.50,128800,0
04/12/2002,16:00,4.42,4.65,3.75,4.42,108600,0
04/19/2002,16:00,4.27,4.50,4.01,4.07,33600,0
04/26/2002,16:00,4.01,4.29,3.91,4.10,64000,0
05/03/2002,16:00,4.02,4.05,3.61,3.67,74600,0
05/10/2002,16:00,3.66,3.85,3.46,3.50,54200,0
05/17/2002,16:00,3.44,3.75,3.10,3.37,70000,0
05/24/2002,16:00,3.37,3.65,3.30,3.45,29100,0
05/31/2002,16:00,3.35,3.45,2.98,3.01,71600,0
06/07/2002,16:00,3.07,3.19,2.80,3.00,68800,0
