"Date","Time","Open","High","Low","Close","Vol","OI"
09/15/2017,16:00,5.60,5.95,5.55,5.90,1916951,0
09/22/2017,16:00,5.85,5.98,5.55,5.85,1725374,0
09/29/2017,16:00,5.80,6.70,5.70,6.65,953241,0
10/06/2017,16:00,6.70,7.00,6.40,6.85,912043,0
10/13/2017,16:00,6.95,7.95,6.45,7.50,1336841,0
10/20/2017,16:00,7.50,7.67,7.05,7.30,801569,0
10/27/2017,16:00,7.35,7.35,6.45,6.60,855019,0
11/03/2017,16:00,6.55,6.59,6.03,6.35,2064622,0
11/10/2017,16:00,6.40,6.70,6.15,6.25,1137530,0
11/17/2017,16:00,6.25,6.25,5.70,5.85,1055132,0
11/24/2017,16:00,5.85,6.35,5.75,6.25,651403,0
12/01/2017,16:00,6.30,7.00,6.05,6.93,1044765,0
12/08/2017,16:00,7.00,7.15,6.50,6.85,963763,0
12/15/2017,16:00,6.90,7.85,6.75,7.70,1924865,0
12/22/2017,16:00,7.85,8.45,7.75,7.90,1236335,0
12/29/2017,16:00,8.00,8.55,8.00,8.35,1071031,0
01/05/2018,16:00,8.45,8.50,7.95,8.00,1010745,0
01/12/2018,16:00,8.05,9.45,8.00,9.00,2058237,0
01/19/2018,16:00,9.00,9.00,8.30,8.60,936768,0
01/26/2018,16:00,8.60,8.90,8.10,8.75,748952,0
02/02/2018,16:00,8.60,9.30,8.00,8.25,1327781,0
02/09/2018,16:00,8.20,8.65,8.05,8.50,1321025,0
02/16/2018,16:00,8.50,9.40,8.20,9.35,977560,0
02/23/2018,16:00,9.20,9.43,8.85,9.10,739448,0
03/02/2018,16:00,9.20,10.75,9.00,10.40,1876371,0
03/09/2018,16:00,10.40,11.25,9.10,11.10,2315438,0
03/16/2018,16:00,11.30,13.60,11.10,11.50,4790664,0
03/23/2018,16:00,11.45,12.45,10.90,11.00,1780491,0
03/30/2018,16:00,11.10,11.60,10.80,11.00,1118425,0
04/06/2018,16:00,10.95,11.05,9.30,10.40,3893644,0
04/13/2018,16:00,10.45,11.95,10.05,11.40,2059434,0
04/20/2018,16:00,11.45,11.60,10.95,11.10,1383145,0
04/27/2018,16:00,11.20,11.85,11.00,11.05,1474518,0
05/04/2018,16:00,11.15,12.00,10.90,11.85,1069589,0
05/11/2018,16:00,11.90,13.25,11.50,12.65,1590542,0
05/18/2018,16:00,13.10,14.30,12.75,13.50,2411455,0
05/25/2018,16:00,13.60,14.45,13.23,13.90,1778728,0
06/01/2018,16:00,13.85,15.40,13.75,15.05,1710639,0
06/08/2018,16:00,15.10,15.60,14.50,14.60,1985956,0
06/15/2018,16:00,14.55,15.50,13.83,15.30,1641315,0
06/22/2018,16:00,15.30,16.80,14.90,15.85,3654756,0
